Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,818.0,90.0,65.0,25.0,0.0,72.22222222222223,27.77777777777778,0.0,0.5839497041420119,0.04840541457226433,0.1791265523625038,42.73084930924298,75.57403354700486,173.5696289560376,120.6053919707303,52.96423698530731,1.9285514328448623,1.3400599107858921,0.5884915220589702,95.95271916364385,1.0661413240404871,55.28197515934492,0.7297297297297297,27.0,0.20754716981132076,11.0,0.7924528301886793,42.0,0.2702702702702703,10.0,0.7105263157894737,0.7297297297297297,0.7200000000000001,0.5201968160293858,0.8847526772055074,0.8281562004876662,0.7222222222222222,0.09849558926229268,0.9015044107377075,0.2777777777777778,NaN,0.7222222222222222,NaN,NaN,0.903475246252313,0.7734870569800965,NaN,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,192635.0,171212.0,51092.0,92.22222222222223,16.111111111111125,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,64.0,27.0,0.0,70.32967032967034,29.67032967032967,0.0,0.5559371046448582,0.055048100594799206,0.1974174666081596,48.40720759354688,82.92865295662232,177.8517980259796,157.72164141113802,20.13015661484158,1.954415362922853,1.7332048506718465,0.22121051225100638,81.11719458455079,0.8913977426873713,45.609431833071284,0.7297297297297297,27.0,0.24074074074074073,13.0,0.7592592592592593,41.0,0.2702702702702703,10.0,0.675,0.7297297297297297,0.7012987012987014,0.4839290998154151,0.8373373373373373,0.760067496845538,0.7032967032967034,0.10939495501821413,0.8906050449817857,0.2967032967032967,NaN,0.7032967032967034,NaN,NaN,0.8745188444247334,0.7324917635046024,NaN,0.7032967032967034,0.0,0.0,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,84.61538461538461,16.391941391941415,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,65.0,26.0,0.0,71.42857142857143,28.571428571428573,0.0,0.5694267515923568,0.053730107036000035,0.19479521750703344,47.216108697936015,81.76455037504371,181.52336362034384,170.4961496783753,11.02721394196854,1.994762237586196,1.8735840623997286,0.12117817518646748,84.76838370418606,0.9315207000460007,46.69833238738302,0.7837837837837838,29.0,0.24074074074074073,13.0,0.7592592592592593,41.0,0.21621621621621623,8.0,0.6904761904761905,0.7837837837837838,0.7341772151898734,0.5350684096121445,0.8638638638638638,0.7951536338486186,0.7142857142857143,0.10947286559349415,0.8905271344065059,0.2857142857142857,NaN,0.7142857142857143,NaN,NaN,0.8782270812331485,0.7319088128081597,NaN,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,84.61538461538461,16.30036630036632,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,68.0,23.0,0.0,74.72527472527473,25.274725274725274,0.0,0.619523722959462,0.04937608562255962,0.180642989822098,43.57352194280025,76.18654477059373,179.27857109173354,128.24334267335976,51.03522841837378,1.9700941878212477,1.4092675019050522,0.5608266859161953,93.12572708212146,1.023359638265071,51.94470622731076,0.7567567567567568,28.0,0.2037037037037037,11.0,0.7962962962962963,43.0,0.24324324324324326,9.0,0.717948717948718,0.7567567567567568,0.736842105263158,0.5489471829569244,0.8618618618618619,0.7773994047897641,0.7472527472527473,0.09284286069275927,0.9071571393072407,0.25274725274725274,NaN,0.7472527472527473,NaN,NaN,0.897817995456361,0.7595969517286306,NaN,0.7472527472527473,0.0,0.0,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,90.10989010989012,16.75824175824178,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,63.0,28.0,0.0,69.23076923076923,30.76923076923077,0.0,0.5345268542199488,0.05536437493204608,0.199119487661528,48.85808130664595,83.97904494584998,179.27857109173354,174.36811926329935,4.910451828434191,1.9700941878212477,1.9161331787175753,0.05396100910367242,81.06667950024638,0.8908426318708393,45.21827623155589,0.7027027027027027,26.0,0.25925925925925924,14.0,0.7407407407407407,40.0,0.2972972972972973,11.0,0.65,0.7027027027027027,0.6753246753246753,0.4388548438448902,0.8163163163163163,0.6680472743748977,0.6923076923076923,0.1168620351176132,0.8831379648823867,0.3076923076923077,NaN,0.6923076923076923,NaN,NaN,0.8646155839288264,0.6923675913908439,NaN,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,83.51648351648352,14.926739926739954,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,67.0,24.0,0.0,73.62637362637362,26.373626373626372,0.0,0.6122847505769573,0.04999774802959802,0.1839976107616402,44.1204076221494,77.59797882200047,180.86353359245467,148.7695689252115,32.09396466724317,1.9875113581588426,1.6348304277495769,0.3526809304092656,92.91919739021318,1.0210900812111339,51.37530797092069,0.7027027027027027,26.0,0.16666666666666666,9.0,0.8333333333333334,45.0,0.2972972972972973,11.0,0.7428571428571429,0.7027027027027027,0.7222222222222223,0.5412073589719614,0.8673673673673674,0.7488239742510685,0.7362637362637363,0.07906478241163838,0.9209352175883617,0.26373626373626374,NaN,0.7362637362637363,NaN,NaN,0.893968209152214,0.7363386016965748,NaN,0.7362637362637363,0.0,0.0,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,89.01098901098901,15.750915750915778,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,68.0,23.0,0.0,74.72527472527473,25.274725274725274,0.0,0.611255572065379,0.04782634517074816,0.180520673828514,42.0101492723005,75.7364004794675,183.71998169469805,138.36964491980797,45.35033677489008,2.0189008977439347,1.5205455485693182,0.49835534917461627,97.42998808627998,1.0706592097393404,53.03178630193152,0.8378378378378378,31.0,0.25925925925925924,14.0,0.7407407407407407,40.0,0.16216216216216217,6.0,0.6888888888888889,0.8378378378378378,0.7560975609756098,0.5684272891170555,0.8703703703703703,0.8052790371988138,0.7472527472527473,0.11254418682599256,0.8874558131740075,0.25274725274725274,NaN,0.7472527472527473,NaN,NaN,0.8976446670896542,0.7467968307531019,NaN,0.7472527472527473,0.0,0.0,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,87.91208791208791,15.018315018315036,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,66.0,25.0,0.0,72.52747252747253,27.47252747252747,0.0,0.5817245817245817,0.053450042908637425,0.1928408905960539,46.94994512305108,80.90527588476674,183.71998169469805,161.08667718951568,22.633304505182366,2.0189008977439347,1.7701832658188537,0.24871763192508095,85.03708755258445,0.9344734895888401,46.28624865307099,0.8108108108108109,30.0,0.25925925925925924,14.0,0.7407407407407407,40.0,0.1891891891891892,7.0,0.6818181818181818,0.8108108108108109,0.7407407407407407,0.5421364222175807,0.8448448448448449,0.7590835634005744,0.7252747252747253,0.1146492864687119,0.885350713531288,0.27472527472527475,NaN,0.7252747252747253,NaN,NaN,0.8804408386292302,0.7203135565812925,NaN,0.7252747252747253,0.001,0.001,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,86.81318681318682,16.84981684981687,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,59.0,32.0,0.0,64.83516483516483,35.16483516483517,0.0,0.4853305054789679,0.0609303831132477,0.21062838179595414,53.52163447783152,88.36982139766191,182.71998169469805,211.04455342372228,-28.32457172902423,2.0079118867549237,2.3191709167442007,-0.31125902998927724,73.80735750291711,0.8110698626694188,40.39369795156824,0.6216216216216216,23.0,0.24074074074074073,13.0,0.7592592592592593,41.0,0.3783783783783784,14.0,0.6388888888888888,0.6216216216216216,0.6301369863013699,0.38260824067642646,0.8023023023023023,0.6167637671178038,0.6483516483516484,0.11365864970516132,0.8863413502948387,0.3516483516483517,NaN,0.6483516483516484,NaN,NaN,0.8406418460844882,0.6561737081136598,NaN,0.6483516483516484,0.001,0.001,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,80.21978021978022,17.85714285714288,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,818.0,90.0,71.0,19.0,0.0,78.88888888888889,21.11111111111111,0.0,0.6791744840525328,0.04062213095549431,0.16598038649751523,35.84164552591156,69.98713403123313,176.18128452967073,114.65090432419191,61.53038020547882,1.9575698281074525,1.2738989369354656,0.6836708911719869,104.57622297230455,1.161958033025606,59.35716909516166,0.8648648648648649,32.0,0.16981132075471697,9.0,0.8301886792452831,44.0,0.13513513513513514,5.0,0.7804878048780488,0.8648648648648649,0.8205128205128206,0.6867000683585153,0.9000509943906171,0.7840810395381156,0.7888888888888889,0.07810162482815358,0.9218983751718466,0.2111111111111111,NaN,0.7888888888888889,NaN,NaN,0.9167629231208372,0.7684099726515717,NaN,0.7888888888888889,0.001,0.0,0.0,0.0,0.0,0.0,192635.0,171212.0,51092.0,92.22222222222223,15.370370370370395,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,818.0,90.0,66.0,24.0,0.0,73.33333333333333,26.666666666666668,0.0,0.5975405254332028,0.049628673575100035,0.18034915036189442,43.7874200207875,76.04418169059994,177.18128452967073,147.28663710716307,29.89464742250766,1.9686809392185638,1.6365181900795898,0.332162749138974,91.67056307885994,1.0185618119873328,51.73828789095883,0.8108108108108109,30.0,0.20754716981132076,11.0,0.7924528301886793,42.0,0.1891891891891892,7.0,0.7317073170731707,0.8108108108108109,0.7692307692307694,0.596013338861426,0.887302396736359,0.7997795008545966,0.7333333333333333,0.09514236853337987,0.90485763146662,0.26666666666666666,NaN,0.7333333333333333,NaN,NaN,0.8962809584403766,0.7489712493841447,NaN,0.7333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,192635.0,171212.0,51092.0,91.11111111111111,15.833333333333355,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,70.0,21.0,0.0,76.92307692307692,23.076923076923077,0.0,0.6459799925898482,0.04541973323112213,0.1711558640590504,40.125137659723116,72.27315317192357,174.99534992373637,127.71330766162208,47.28204226211429,1.9230258233377624,1.4034429413365064,0.5195828820012559,99.20725743852728,1.0901896421816184,56.69136778877962,0.8378378378378378,31.0,0.2037037037037037,11.0,0.7962962962962963,43.0,0.16216216216216217,6.0,0.7380952380952381,0.8378378378378378,0.7848101265822786,0.6248218202567623,0.8848848848848849,0.7774335797212011,0.7692307692307693,0.09228245309039071,0.9077175469096092,0.23076923076923078,NaN,0.7692307692307693,NaN,NaN,0.9034513354022629,0.7641474974700532,NaN,0.7692307692307693,0.001,0.001,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,90.10989010989012,16.300366300366303,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,68.0,23.0,0.0,74.72527472527473,25.274725274725274,0.0,0.618065693430657,0.051991204378805674,0.18782003711973597,45.881317975466125,79.213478922872,179.27857109173374,164.91208747967448,14.366483612059255,1.97009418782125,1.8122207415348843,0.15787344628636543,87.79331050333133,0.9647616538827618,48.97033146164971,0.7837837837837838,29.0,0.2037037037037037,11.0,0.7962962962962963,43.0,0.21621621621621623,8.0,0.725,0.7837837837837838,0.7532467532467533,0.5740776117564648,0.8333333333333334,0.6552033453851404,0.7472527472527473,0.09175138962157217,0.9082486103784277,0.25274725274725274,NaN,0.7472527472527473,NaN,NaN,0.8680693851369019,0.6935894246513434,NaN,0.7472527472527473,0.001,0.001,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,85.71428571428571,15.750915750915757,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,64.0,27.0,0.0,70.32967032967034,29.67032967032967,0.0,0.5584905660377358,0.055461383801063927,0.19711989548840184,48.93796517420273,83.12483804869471,181.27857109173374,168.9840966722447,12.294474419489035,1.9920722097992718,1.8569680952993923,0.1351041144998795,85.52788101769991,0.9398668243703286,47.18035921323519,0.7027027027027027,26.0,0.2037037037037037,11.0,0.7962962962962963,43.0,0.2972972972972973,11.0,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.498998998998999,0.8453453453453453,0.6977747748062022,0.7032967032967034,0.0960006224712107,0.9039993775287892,0.2967032967032967,NaN,0.7032967032967034,NaN,NaN,0.8798069006559298,0.7037381477571873,NaN,0.7032967032967034,0.001,0.0,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,84.61538461538461,16.39194139194139,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,63.0,28.0,0.0,69.23076923076923,30.76923076923077,0.0,0.5473441108545034,0.05434964351756323,0.1933773117152619,47.73643913518983,81.12332663014774,184.13501919397737,149.2071587065426,34.92786048743477,2.0234617493843667,1.6396391066653033,0.3838226427190634,85.3679928109928,0.9381098111098111,46.36162810565748,0.7027027027027027,26.0,0.2037037037037037,11.0,0.7962962962962963,43.0,0.2972972972972973,11.0,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.498998998998999,0.8493493493493494,0.7335105114134486,0.6923076923076923,0.09658464856823268,0.9034153514317671,0.3076923076923077,NaN,0.6923076923076923,NaN,NaN,0.8855238497704786,0.7205445279786529,NaN,0.6923076923076923,0.001,0.001,0.015625,0.0,15.625,0.0,192635.0,171047.0,51257.0,90.10989010989012,15.750915750915757,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,64.0,27.0,0.0,70.32967032967034,29.67032967032967,0.0,0.5638977635782748,0.05033405881504731,0.1834916520327977,44.21289807430647,76.98285713356321,183.7199816946985,143.08235556714484,40.63762612755366,2.0189008977439395,1.5723335776609324,0.44656732008300726,92.45347047202686,1.0159722029893061,50.32303488123782,0.7027027027027027,26.0,0.2037037037037037,11.0,0.7962962962962963,43.0,0.2972972972972973,11.0,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.498998998998999,0.8603603603603603,0.7203385255290509,0.7032967032967034,0.09500878864763952,0.9049912113523605,0.2967032967032967,NaN,0.7032967032967034,NaN,NaN,0.8936559716313479,0.7376255476426211,NaN,0.7032967032967034,0.001,0.001,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,90.10989010989012,16.575091575091577,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,59.0,32.0,0.0,64.83516483516483,35.16483516483517,0.0,0.4848752874579869,0.0616273393066962,0.20909572448409086,54.13279468221838,87.72489705591887,183.7199816946985,206.80616116759967,-23.086179472901165,2.0189008977439395,2.2725951776659303,-0.25369427992199084,78.01888259525587,0.857350358189625,42.466193320716634,0.6216216216216216,23.0,0.25925925925925924,14.0,0.7407407407407407,40.0,0.3783783783783784,14.0,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.36236236236236236,0.8073073073073073,0.694169333361548,0.6483516483516484,0.12050257590613268,0.8794974240938673,0.3516483516483517,NaN,0.6483516483516484,NaN,NaN,0.8435011228439737,0.6836085291139218,NaN,0.6483516483516484,0.001,0.001,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,82.41758241758242,16.57509157509158,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,66.0,25.0,0.0,72.52747252747253,27.47252747252747,0.0,0.5848540145985401,0.04926977644485762,0.18771254841719923,43.27804384114435,78.75370970225599,183.7199816946985,137.7886818666595,45.931299828039016,2.0189008977439395,1.5141613391940603,0.5047395585498793,91.32844226267326,1.0036092556337721,49.710674593055806,0.7567567567567568,28.0,0.25925925925925924,14.0,0.7407407407407407,40.0,0.24324324324324326,9.0,0.6666666666666666,0.7567567567567568,0.7088607594936708,0.4901917042898356,0.8518518518518519,0.7719401017709899,0.7252747252747253,0.11373353555296098,0.8862664644470389,0.27472527472527475,NaN,0.7252747252747253,NaN,NaN,0.895713785414782,0.7450353861448088,NaN,0.7252747252747253,0.001,0.0,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,90.10989010989012,15.476190476190474,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,62.0,29.0,0.0,68.13186813186813,31.86813186813187,0.0,0.5157798165137615,0.05454486582004203,0.1970968505376339,47.91162584045975,82.69083916527094,183.7199816946985,172.5857527854498,11.13422890924869,2.0189008977439395,1.896546733906042,0.1223541638378977,83.30025555604446,0.9153874236927962,45.34087952091724,0.7297297297297297,27.0,0.2962962962962963,16.0,0.7037037037037037,38.0,0.2702702702702703,10.0,0.627906976744186,0.7297297297297297,0.675,0.42644723570653026,0.8218218218218218,0.6959340653960289,0.6813186813186813,0.13624845140433012,0.8637515485956698,0.31868131868131866,NaN,0.6813186813186813,NaN,NaN,0.8691425731807124,0.7069663026192473,NaN,0.6813186813186813,0.001,0.0,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,84.61538461538461,16.57509157509158,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,818.0,90.0,64.0,26.0,0.0,71.11111111111111,28.88888888888889,0.0,0.5681063122923589,0.04761414827234564,0.1854102427523972,42.015792360342836,78.1902238433967,174.18128452967096,140.57706116397878,33.60422336569218,1.9353476058852328,1.561967346266431,0.373380259618802,91.309231472798,1.0145470163644223,52.42195320774771,0.7297297297297297,27.0,0.20754716981132076,11.0,0.7924528301886793,42.0,0.2702702702702703,10.0,0.7105263157894737,0.7297297297297297,0.7200000000000001,0.5201968160293858,0.9010708822029577,0.8669306419235325,0.7111111111111111,0.09852733697858927,0.9014726630214107,0.28888888888888886,NaN,0.7111111111111111,NaN,NaN,0.9012622238791417,0.7737689351351213,NaN,0.7111111111111111,0.001,0.001,0.0,0.0,0.0,0.0,192635.0,171212.0,51092.0,87.77777777777777,14.351851851851858,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,818.0,90.0,67.0,23.0,0.0,74.44444444444444,25.555555555555557,0.0,0.6044334034014905,0.04820123076194852,0.187034041353005,42.550601960736884,78.91022703903018,173.56962895603783,163.20333698196686,10.366291974070975,1.9285514328448647,1.813370410910743,0.11518102193412195,86.88977847275115,0.9654419830305683,50.0604737103856,0.8648648648648649,32.0,0.24528301886792453,13.0,0.7547169811320755,40.0,0.13513513513513514,5.0,0.7111111111111111,0.8648648648648649,0.7804878048780488,0.6097123154391456,0.8526262111167772,0.7407358693432493,0.7444444444444445,0.1094098229266628,0.8905901770733373,0.25555555555555554,NaN,0.7444444444444445,NaN,NaN,0.8773768945068936,0.7113447523568369,NaN,0.7444444444444445,0.001,0.001,0.0,0.0,0.0,0.0,192635.0,171212.0,51092.0,82.22222222222223,14.999999999999998,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,61.0,30.0,0.0,67.03296703296704,32.967032967032964,0.0,0.5094339622641508,0.05688479896219666,0.2015626962178143,50.234107408800796,85.075161803933,175.60700549736939,159.22899655781663,16.378008939552757,1.9297473131579053,1.74976919294304,0.17997812021486545,79.57624794456068,0.8744642631270404,45.3149620763579,0.6486486486486487,24.0,0.24074074074074073,13.0,0.7592592592592593,41.0,0.35135135135135137,13.0,0.6486486486486487,0.6486486486486487,0.6486486486486487,0.40790790790790793,0.8328328328328328,0.7335861234060131,0.6703296703296703,0.11191726143846525,0.8880827385615346,0.32967032967032966,NaN,0.6703296703296703,NaN,NaN,0.8658120055814018,0.7179971373852181,NaN,0.6703296703296703,0.001,0.001,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,83.51648351648352,15.38461538461541,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,71.0,20.0,0.0,78.02197802197803,21.978021978021978,0.0,0.6558245083207261,0.04565401752326206,0.17662182042566602,40.328175811604396,74.57308599694794,176.41038742301515,137.2935161419074,39.11687128110776,1.9385756859671994,1.5087199576033778,0.4298557283638216,94.3037710220849,1.0363051760668671,53.457039803417885,0.8648648648648649,32.0,0.25925925925925924,14.0,0.7407407407407407,40.0,0.13513513513513514,5.0,0.6956521739130435,0.8648648648648649,0.7710843373493975,0.5949801209616239,0.8478478478478478,0.7301906582407615,0.7802197802197802,0.11042552743474074,0.8895744725652591,0.21978021978021978,NaN,0.7802197802197802,NaN,NaN,0.8869371658271681,0.742786178216725,NaN,0.7802197802197802,0.001,0.001,0.015625,0.0,15.625,0.0,192635.0,171047.0,51257.0,90.10989010989012,15.20146520146522,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,68.0,23.0,0.0,74.72527472527473,25.274725274725274,0.0,0.6135524372230429,0.04829766114451418,0.18712626656051157,42.66342099975809,79.00826259673747,176.41038742301515,155.47854959327378,20.93183782974137,1.9385756859671994,1.7085554900359756,0.23002019593122383,88.60975437237778,0.973733564531624,50.22932927407506,0.8108108108108109,30.0,0.2222222222222222,12.0,0.7777777777777778,42.0,0.1891891891891892,7.0,0.7142857142857143,0.8108108108108109,0.759493670886076,0.5799451149344533,0.8678678678678678,0.7474169438603995,0.7472527472527473,0.09844666169600796,0.9015533383039921,0.25274725274725274,NaN,0.7472527472527473,NaN,NaN,0.8904618197880496,0.7324369670199843,NaN,0.7472527472527473,0.001,0.001,0.0,0.015625,0.0,15.625,192635.0,171047.0,51257.0,83.51648351648352,15.01831501831504,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,68.0,23.0,0.0,74.72527472527473,25.274725274725274,0.0,0.6198692335633854,0.05055647951578125,0.18742573611185964,44.37898834292558,78.57508324832247,186.3915472890624,176.01624850836356,10.375298780698841,2.048258761418268,1.9342444891028963,0.11401427231537188,91.6785737276975,1.007456854150522,49.18601463483707,0.8108108108108109,30.0,0.2222222222222222,12.0,0.7777777777777778,42.0,0.1891891891891892,7.0,0.7142857142857143,0.8108108108108109,0.759493670886076,0.5799451149344533,0.8608608608608609,0.7875992220743718,0.7472527472527473,0.09918616429772616,0.9008138357022739,0.25274725274725274,NaN,0.7472527472527473,NaN,NaN,0.8795430874973037,0.7282841849059744,NaN,0.7472527472527473,0.001,0.001,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,84.61538461538461,15.018315018315036,?,?,?,?
test2-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012120709E7,817.0,91.0,61.0,30.0,0.0,67.03296703296704,32.967032967032964,0.0,0.5119771183410796,0.05271568394514902,0.18710554825294323,46.27256503670751,78.4374699208161,187.97650978978353,152.3047108128925,35.67179897689104,2.065675931755863,1.6736781408010164,0.3919977909548466,88.78100206541122,0.9756154073122112,47.22983853923882,0.7027027027027027,26.0,0.24074074074074073,13.0,0.7592592592592593,41.0,0.2972972972972973,11.0,0.6666666666666666,0.7027027027027027,0.6842105263157895,0.4585323528228427,0.8663663663663663,0.7826993954219659,0.6703296703296703,0.11192040624089304,0.8880795937591068,0.32967032967032966,NaN,0.6703296703296703,NaN,NaN,0.8875371368706635,0.734238111835023,NaN,0.6703296703296703,0.001,0.001,0.0,0.0,0.0,0.0,192635.0,171047.0,51257.0,90.10989010989012,16.20879120879123,?,?,?,?
